"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Month","Cases","Incidence.Per.100000"
"2017","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","June","2",4.89
"2017","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","July","4",9.77
"2017","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","August","1",2.44
"2017","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","September","0",0
"2017","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","October","4",9.77
"2017","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","November","2",4.89
"2017","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","December","0",0
"2017","Planning Area 2.1","IV Botafogo","Botafogo","82890","January","6",7.24
"2017","Planning Area 2.1","IV Botafogo","Botafogo","82890","February","4",4.83
"2017","Planning Area 2.1","IV Botafogo","Botafogo","82890","March","2",2.41
"2017","Planning Area 2.1","IV Botafogo","Botafogo","82890","April","9",10.86
"2017","Planning Area 2.1","IV Botafogo","Botafogo","82890","May","0",0
"2017","Planning Area 2.1","IV Botafogo","Botafogo","82890","June","2",2.41
"2017","Planning Area 2.1","IV Botafogo","Botafogo","82890","July","2",2.41
"2017","Planning Area 2.1","IV Botafogo","Botafogo","82890","August","3",3.62
"2017","Planning Area 2.1","IV Botafogo","Botafogo","82890","September","2",2.41
"2017","Planning Area 2.1","IV Botafogo","Botafogo","82890","October","1",1.21
"2017","Planning Area 2.1","IV Botafogo","Botafogo","82890","November","1",1.21
"2017","Planning Area 2.1","IV Botafogo","Botafogo","82890","December","1",1.21
"2017","Planning Area 2.1","IV Botafogo","Catete","24057","January","2",8.31
"2017","Planning Area 2.1","IV Botafogo","Catete","24057","February","1",4.16
"2017","Planning Area 2.1","IV Botafogo","Catete","24057","March","2",8.31
"2017","Planning Area 2.1","IV Botafogo","Catete","24057","April","0",0
"2017","Planning Area 2.1","IV Botafogo","Catete","24057","May","1",4.16
"2017","Planning Area 2.1","IV Botafogo","Catete","24057","June","0",0
"2017","Planning Area 2.1","IV Botafogo","Catete","24057","July","0",0
"2017","Planning Area 2.1","IV Botafogo","Catete","24057","August","1",4.16
"2017","Planning Area 2.1","IV Botafogo","Catete","24057","September","1",4.16
"2017","Planning Area 2.1","IV Botafogo","Catete","24057","October","1",4.16
"2017","Planning Area 2.1","IV Botafogo","Catete","24057","November","0",0
"2017","Planning Area 2.1","IV Botafogo","Catete","24057","December","1",4.16
"2017","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","January","0",0
"2017","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","February","1",13.93
"2017","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","March","3",41.79
"2017","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","April","0",0
"2017","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","May","0",0
"2017","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","June","0",0
"2017","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","July","0",0
"2017","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","August","0",0
"2017","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","September","0",0
"2017","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","October","0",0
"2017","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","November","0",0
"2017","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","December","0",0
"2017","Planning Area 2.1","IV Botafogo","Flamengo","50043","January","2",4
"2017","Planning Area 2.1","IV Botafogo","Flamengo","50043","February","1",2
"2017","Planning Area 2.1","IV Botafogo","Flamengo","50043","March","4",7.99
"2017","Planning Area 2.1","IV Botafogo","Flamengo","50043","April","0",0
"2017","Planning Area 2.1","IV Botafogo","Flamengo","50043","May","1",2
"2017","Planning Area 2.1","IV Botafogo","Flamengo","50043","June","0",0
"2017","Planning Area 2.1","IV Botafogo","Flamengo","50043","July","1",2
"2017","Planning Area 2.1","IV Botafogo","Flamengo","50043","August","1",2
"2017","Planning Area 2.1","IV Botafogo","Flamengo","50043","September","1",2
"2017","Planning Area 2.1","IV Botafogo","Flamengo","50043","October","1",2
"2017","Planning Area 2.1","IV Botafogo","Flamengo","50043","November","0",0
"2017","Planning Area 2.1","IV Botafogo","Flamengo","50043","December","1",2
"2017","Planning Area 2.1","IV Botafogo","Glória","9661","January","1",10.35
"2017","Planning Area 2.1","IV Botafogo","Glória","9661","February","3",31.05
"2017","Planning Area 2.1","IV Botafogo","Glória","9661","March","2",20.7
"2017","Planning Area 2.1","IV Botafogo","Glória","9661","April","1",10.35
"2017","Planning Area 2.1","IV Botafogo","Glória","9661","May","0",0
"2017","Planning Area 2.1","IV Botafogo","Glória","9661","June","1",10.35
"2017","Planning Area 2.1","IV Botafogo","Glória","9661","July","0",0
"2017","Planning Area 2.1","IV Botafogo","Glória","9661","August","1",10.35
"2017","Planning Area 2.1","IV Botafogo","Glória","9661","September","0",0
"2017","Planning Area 2.1","IV Botafogo","Glória","9661","October","0",0
"2017","Planning Area 2.1","IV Botafogo","Glória","9661","November","0",0
"2017","Planning Area 2.1","IV Botafogo","Glória","9661","December","0",0
"2017","Planning Area 2.1","IV Botafogo","Humaitá","13285","January","0",0
"2017","Planning Area 2.1","IV Botafogo","Humaitá","13285","February","1",7.53
"2017","Planning Area 2.1","IV Botafogo","Humaitá","13285","March","3",22.58
"2017","Planning Area 2.1","IV Botafogo","Humaitá","13285","April","2",15.05
"2017","Planning Area 2.1","IV Botafogo","Humaitá","13285","May","0",0
"2017","Planning Area 2.1","IV Botafogo","Humaitá","13285","June","0",0
"2017","Planning Area 2.1","IV Botafogo","Humaitá","13285","July","1",7.53
"2017","Planning Area 2.1","IV Botafogo","Humaitá","13285","August","0",0
"2017","Planning Area 2.1","IV Botafogo","Humaitá","13285","September","0",0
"2017","Planning Area 2.1","IV Botafogo","Humaitá","13285","October","0",0
"2017","Planning Area 2.1","IV Botafogo","Humaitá","13285","November","0",0
"2017","Planning Area 2.1","IV Botafogo","Humaitá","13285","December","0",0
"2017","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","January","0",0
"2017","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","February","2",4.39
"2017","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","March","1",2.2
"2017","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","April","0",0
"2017","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","May","0",0
"2017","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","June","0",0
"2017","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","July","0",0
"2017","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","August","0",0
"2017","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","September","0",0
"2017","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","October","2",4.39
"2017","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","November","1",2.2
"2017","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","December","1",2.2
"2017","Planning Area 2.1","IV Botafogo","Urca","7061","January","0",0
"2017","Planning Area 2.1","IV Botafogo","Urca","7061","February","1",14.16
"2017","Planning Area 2.1","IV Botafogo","Urca","7061","March","0",0
"2017","Planning Area 2.1","IV Botafogo","Urca","7061","April","0",0
"2017","Planning Area 2.1","IV Botafogo","Urca","7061","May","0",0
"2017","Planning Area 2.1","IV Botafogo","Urca","7061","June","0",0
"2017","Planning Area 2.1","IV Botafogo","Urca","7061","July","1",14.16
"2017","Planning Area 2.1","IV Botafogo","Urca","7061","August","0",0
"2017","Planning Area 2.1","IV Botafogo","Urca","7061","September","1",14.16
"2017","Planning Area 2.1","IV Botafogo","Urca","7061","October","0",0
"2017","Planning Area 2.1","IV Botafogo","Urca","7061","November","0",0
"2017","Planning Area 2.1","IV Botafogo","Urca","7061","December","0",0
"2017","Planning Area 2.1","V Copacabana","Copacabana","146392","January","13",8.88
"2017","Planning Area 2.1","V Copacabana","Copacabana","146392","February","14",9.56
"2017","Planning Area 2.1","V Copacabana","Copacabana","146392","March","8",5.46
"2017","Planning Area 2.1","V Copacabana","Copacabana","146392","April","8",5.46
"2017","Planning Area 2.1","V Copacabana","Copacabana","146392","May","2",1.37
"2017","Planning Area 2.1","V Copacabana","Copacabana","146392","June","0",0
"2017","Planning Area 2.1","V Copacabana","Copacabana","146392","July","5",3.42
"2017","Planning Area 2.1","V Copacabana","Copacabana","146392","August","0",0
"2017","Planning Area 2.1","V Copacabana","Copacabana","146392","September","1",0.68
"2017","Planning Area 2.1","V Copacabana","Copacabana","146392","October","5",3.42
"2017","Planning Area 2.1","V Copacabana","Copacabana","146392","November","4",2.73
"2017","Planning Area 2.1","V Copacabana","Copacabana","146392","December","0",0
"2017","Planning Area 2.1","V Copacabana","Leme","14799","January","2",13.51
"2017","Planning Area 2.1","V Copacabana","Leme","14799","February","0",0
"2017","Planning Area 2.1","V Copacabana","Leme","14799","March","0",0
"2017","Planning Area 2.1","V Copacabana","Leme","14799","April","1",6.76
"2017","Planning Area 2.1","V Copacabana","Leme","14799","May","0",0
"2017","Planning Area 2.1","V Copacabana","Leme","14799","June","0",0
"2017","Planning Area 2.1","V Copacabana","Leme","14799","July","0",0
"2017","Planning Area 2.1","V Copacabana","Leme","14799","August","1",6.76
"2017","Planning Area 2.1","V Copacabana","Leme","14799","September","0",0
"2017","Planning Area 2.1","V Copacabana","Leme","14799","October","0",0
"2017","Planning Area 2.1","V Copacabana","Leme","14799","November","0",0
"2017","Planning Area 2.1","V Copacabana","Leme","14799","December","0",0
"2017","Planning Area 2.1","VI Lagoa","Gávea","16003","January","0",0
"2017","Planning Area 2.1","VI Lagoa","Gávea","16003","February","2",12.5
"2017","Planning Area 2.1","VI Lagoa","Gávea","16003","March","3",18.75
"2017","Planning Area 2.1","VI Lagoa","Gávea","16003","April","0",0
"2017","Planning Area 2.1","VI Lagoa","Gávea","16003","May","0",0
"2017","Planning Area 2.1","VI Lagoa","Gávea","16003","June","1",6.25
"2017","Planning Area 2.1","VI Lagoa","Gávea","16003","July","0",0
"2017","Planning Area 2.1","VI Lagoa","Gávea","16003","August","0",0
"2017","Planning Area 2.1","VI Lagoa","Gávea","16003","September","0",0
"2017","Planning Area 2.1","VI Lagoa","Gávea","16003","October","0",0
"2017","Planning Area 2.1","VI Lagoa","Gávea","16003","November","0",0
"2017","Planning Area 2.1","VI Lagoa","Gávea","16003","December","1",6.25
"2017","Planning Area 2.1","VI Lagoa","Ipanema","42743","January","4",9.36
"2017","Planning Area 2.1","VI Lagoa","Ipanema","42743","February","1",2.34
"2017","Planning Area 2.1","VI Lagoa","Ipanema","42743","March","2",4.68
"2017","Planning Area 2.1","VI Lagoa","Ipanema","42743","April","1",2.34
"2017","Planning Area 2.1","VI Lagoa","Ipanema","42743","May","0",0
"2017","Planning Area 2.1","VI Lagoa","Ipanema","42743","June","0",0
"2017","Planning Area 2.1","VI Lagoa","Ipanema","42743","July","2",4.68
"2017","Planning Area 2.1","VI Lagoa","Ipanema","42743","August","1",2.34
"2017","Planning Area 2.1","VI Lagoa","Ipanema","42743","September","0",0
"2017","Planning Area 2.1","VI Lagoa","Ipanema","42743","October","0",0
"2017","Planning Area 2.1","VI Lagoa","Ipanema","42743","November","0",0
"2017","Planning Area 2.1","VI Lagoa","Ipanema","42743","December","0",0
"2017","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","January","0",0
"2017","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","February","1",5.55
"2017","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","March","0",0
"2017","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","April","0",0
"2017","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","May","0",0
"2017","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","June","0",0
"2017","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","July","0",0
"2017","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","August","0",0
"2017","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","September","0",0
"2017","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","October","0",0
"2017","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","November","0",0
"2017","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","December","0",0
"2017","Planning Area 2.1","VI Lagoa","Lagoa","21198","January","1",4.72
"2017","Planning Area 2.1","VI Lagoa","Lagoa","21198","February","0",0
"2017","Planning Area 2.1","VI Lagoa","Lagoa","21198","March","0",0
"2017","Planning Area 2.1","VI Lagoa","Lagoa","21198","April","2",9.43
"2017","Planning Area 2.1","VI Lagoa","Lagoa","21198","May","0",0
"2017","Planning Area 2.1","VI Lagoa","Lagoa","21198","June","0",0
"2017","Planning Area 2.1","VI Lagoa","Lagoa","21198","July","1",4.72
"2017","Planning Area 2.1","VI Lagoa","Lagoa","21198","August","0",0
"2017","Planning Area 2.1","VI Lagoa","Lagoa","21198","September","0",0
"2017","Planning Area 2.1","VI Lagoa","Lagoa","21198","October","0",0
"2017","Planning Area 2.1","VI Lagoa","Lagoa","21198","November","0",0
"2017","Planning Area 2.1","VI Lagoa","Lagoa","21198","December","0",0
"2017","Planning Area 2.1","VI Lagoa","Leblon","46044","January","1",2.17
"2017","Planning Area 2.1","VI Lagoa","Leblon","46044","February","0",0
"2017","Planning Area 2.1","VI Lagoa","Leblon","46044","March","2",4.34
"2017","Planning Area 2.1","VI Lagoa","Leblon","46044","April","0",0
"2017","Planning Area 2.1","VI Lagoa","Leblon","46044","May","1",2.17
"2017","Planning Area 2.1","VI Lagoa","Leblon","46044","June","0",0
"2017","Planning Area 2.1","VI Lagoa","Leblon","46044","July","0",0
"2017","Planning Area 2.1","VI Lagoa","Leblon","46044","August","0",0
"2017","Planning Area 2.1","VI Lagoa","Leblon","46044","September","0",0
"2017","Planning Area 2.1","VI Lagoa","Leblon","46044","October","0",0
"2017","Planning Area 2.1","VI Lagoa","Leblon","46044","November","1",2.17
"2017","Planning Area 2.1","VI Lagoa","Leblon","46044","December","0",0
"2017","Planning Area 2.1","VI Lagoa","São Conrado","10980","January","0",0
"2017","Planning Area 2.1","VI Lagoa","São Conrado","10980","February","0",0
"2017","Planning Area 2.1","VI Lagoa","São Conrado","10980","March","1",9.11
"2017","Planning Area 2.1","VI Lagoa","São Conrado","10980","April","0",0
"2017","Planning Area 2.1","VI Lagoa","São Conrado","10980","May","0",0
"2017","Planning Area 2.1","VI Lagoa","São Conrado","10980","June","0",0
"2017","Planning Area 2.1","VI Lagoa","São Conrado","10980","July","1",9.11
"2017","Planning Area 2.1","VI Lagoa","São Conrado","10980","August","0",0
"2017","Planning Area 2.1","VI Lagoa","São Conrado","10980","September","0",0
"2017","Planning Area 2.1","VI Lagoa","São Conrado","10980","October","0",0
"2017","Planning Area 2.1","VI Lagoa","São Conrado","10980","November","0",0
"2017","Planning Area 2.1","VI Lagoa","São Conrado","10980","December","0",0
"2017","Planning Area 2.1","VI Lagoa","Vidigal","12797","January","5",39.07
"2017","Planning Area 2.1","VI Lagoa","Vidigal","12797","February","2",15.63
"2017","Planning Area 2.1","VI Lagoa","Vidigal","12797","March","2",15.63
"2017","Planning Area 2.1","VI Lagoa","Vidigal","12797","April","5",39.07
"2017","Planning Area 2.1","VI Lagoa","Vidigal","12797","May","1",7.81
"2017","Planning Area 2.1","VI Lagoa","Vidigal","12797","June","0",0
"2017","Planning Area 2.1","VI Lagoa","Vidigal","12797","July","0",0
"2017","Planning Area 2.1","VI Lagoa","Vidigal","12797","August","2",15.63
"2017","Planning Area 2.1","VI Lagoa","Vidigal","12797","September","1",7.81
"2017","Planning Area 2.1","VI Lagoa","Vidigal","12797","October","0",0
"2017","Planning Area 2.1","VI Lagoa","Vidigal","12797","November","1",7.81
"2017","Planning Area 2.1","VI Lagoa","Vidigal","12797","December","0",0
"2017","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","January","20",28.84
"2017","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","February","19",27.39
"2017","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","March","10",14.42
"2017","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","April","7",10.09
"2017","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","May","7",10.09
"2017","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","June","3",4.33
"2017","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","July","1",1.44
"2017","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","August","1",1.44
"2017","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","September","2",2.88
"2017","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","October","0",0
"2017","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","November","2",2.88
"2017","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","December","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","January","2",5.08
"2017","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","February","2",5.08
"2017","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","March","3",7.62
"2017","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","April","1",2.54
"2017","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","May","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","June","1",2.54
"2017","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","July","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","August","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","September","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","October","1",2.54
"2017","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","November","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","December","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","January","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","February","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","March","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","April","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","May","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","June","1",2.59
"2017","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","July","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","August","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","September","1",2.59
"2017","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","October","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","November","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","December","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","January","2",7.92
"2017","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","February","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","March","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","April","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","May","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","June","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","July","1",3.96
"2017","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","August","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","September","1",3.96
"2017","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","October","1",3.96
"2017","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","November","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","December","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","January","10",11.63
"2017","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","February","6",6.98
"2017","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","March","3",3.49
"2017","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","April","6",6.98
"2017","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","May","1",1.16
"2017","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","June","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","July","2",2.33
"2017","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","August","3",3.49
"2017","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","September","0",0
"2017","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","October","1",1.16
"2017","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","November","2",2.33
"2017","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","December","0",0
"2017","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","January","1",10.7
"2017","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","February","0",0
"2017","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","March","0",0
"2017","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","April","0",0
"2017","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","May","0",0
"2017","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","June","0",0
"2017","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","July","0",0
"2017","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","August","0",0
"2017","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","September","0",0
"2017","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","October","0",0
"2017","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","November","0",0
"2017","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","December","0",0
"2017","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","January","0",0
"2017","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","February","1",11.54
"2017","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","March","0",0
"2017","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","April","0",0
"2017","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","May","0",0
"2017","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","June","0",0
"2017","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","July","1",11.54
"2017","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","August","0",0
"2017","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","September","0",0
"2017","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","October","0",0
"2017","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","November","1",11.54
"2017","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","December","0",0
"2017","Planning Area 2.2","VIII Tijuca","Tijuca","163805","January","5",3.05
"2017","Planning Area 2.2","VIII Tijuca","Tijuca","163805","February","5",3.05
"2017","Planning Area 2.2","VIII Tijuca","Tijuca","163805","March","3",1.83
"2017","Planning Area 2.2","VIII Tijuca","Tijuca","163805","April","0",0
"2017","Planning Area 2.2","VIII Tijuca","Tijuca","163805","May","3",1.83
"2017","Planning Area 2.2","VIII Tijuca","Tijuca","163805","June","1",0.61
"2017","Planning Area 2.2","VIII Tijuca","Tijuca","163805","July","3",1.83
"2017","Planning Area 2.2","VIII Tijuca","Tijuca","163805","August","3",1.83
"2017","Planning Area 2.2","VIII Tijuca","Tijuca","163805","September","1",0.61
"2017","Planning Area 2.2","VIII Tijuca","Tijuca","163805","October","0",0
"2017","Planning Area 2.2","VIII Tijuca","Tijuca","163805","November","1",0.61
"2017","Planning Area 2.2","VIII Tijuca","Tijuca","163805","December","1",0.61
"2017","Planning Area 3.1","X Ramos","Bonsucesso","18711","January","4",21.38
"2017","Planning Area 3.1","X Ramos","Bonsucesso","18711","February","3",16.03
"2017","Planning Area 3.1","X Ramos","Bonsucesso","18711","March","2",10.69
"2017","Planning Area 3.1","X Ramos","Bonsucesso","18711","April","3",16.03
"2017","Planning Area 3.1","X Ramos","Bonsucesso","18711","May","1",5.34
"2017","Planning Area 3.1","X Ramos","Bonsucesso","18711","June","0",0
"2017","Planning Area 3.1","X Ramos","Bonsucesso","18711","July","0",0
"2017","Planning Area 3.1","X Ramos","Bonsucesso","18711","August","2",10.69
"2017","Planning Area 3.1","X Ramos","Bonsucesso","18711","September","2",10.69
"2017","Planning Area 3.1","X Ramos","Bonsucesso","18711","October","0",0
"2017","Planning Area 3.1","X Ramos","Bonsucesso","18711","November","0",0
"2017","Planning Area 3.1","X Ramos","Bonsucesso","18711","December","2",10.69
"2017","Planning Area 3.1","X Ramos","Manguinhos","36160","January","6",16.59
"2017","Planning Area 3.1","X Ramos","Manguinhos","36160","February","2",5.53
"2017","Planning Area 3.1","X Ramos","Manguinhos","36160","March","3",8.3
"2017","Planning Area 3.1","X Ramos","Manguinhos","36160","April","0",0
"2017","Planning Area 3.1","X Ramos","Manguinhos","36160","May","2",5.53
"2017","Planning Area 3.1","X Ramos","Manguinhos","36160","June","2",5.53
"2017","Planning Area 3.1","X Ramos","Manguinhos","36160","July","0",0
"2017","Planning Area 3.1","X Ramos","Manguinhos","36160","August","0",0
"2017","Planning Area 3.1","X Ramos","Manguinhos","36160","September","0",0
"2017","Planning Area 3.1","X Ramos","Manguinhos","36160","October","2",5.53
"2017","Planning Area 3.1","X Ramos","Manguinhos","36160","November","0",0
"2017","Planning Area 3.1","X Ramos","Manguinhos","36160","December","0",0
"2017","Planning Area 3.1","X Ramos","Olaria","57514","January","5",8.69
"2017","Planning Area 3.1","X Ramos","Olaria","57514","February","4",6.95
"2017","Planning Area 3.1","X Ramos","Olaria","57514","March","3",5.22
"2017","Planning Area 3.1","X Ramos","Olaria","57514","April","1",1.74
"2017","Planning Area 3.1","X Ramos","Olaria","57514","May","0",0
"2017","Planning Area 3.1","X Ramos","Olaria","57514","June","0",0
"2017","Planning Area 3.1","X Ramos","Olaria","57514","July","1",1.74
"2017","Planning Area 3.1","X Ramos","Olaria","57514","August","0",0
"2017","Planning Area 3.1","X Ramos","Olaria","57514","September","0",0
"2017","Planning Area 3.1","X Ramos","Olaria","57514","October","1",1.74
"2017","Planning Area 3.1","X Ramos","Olaria","57514","November","0",0
"2017","Planning Area 3.1","X Ramos","Olaria","57514","December","0",0
"2017","Planning Area 3.1","X Ramos","Ramos","40792","January","6",14.71
"2017","Planning Area 3.1","X Ramos","Ramos","40792","February","7",17.16
"2017","Planning Area 3.1","X Ramos","Ramos","40792","March","9",22.06
"2017","Planning Area 3.1","X Ramos","Ramos","40792","April","5",12.26
"2017","Planning Area 3.1","X Ramos","Ramos","40792","May","1",2.45
"2017","Planning Area 3.1","X Ramos","Ramos","40792","June","1",2.45
"2017","Planning Area 3.1","X Ramos","Ramos","40792","July","0",0
"2017","Planning Area 3.1","X Ramos","Ramos","40792","August","0",0
"2017","Planning Area 3.1","X Ramos","Ramos","40792","September","0",0
"2017","Planning Area 3.1","X Ramos","Ramos","40792","October","1",2.45
"2017","Planning Area 3.1","X Ramos","Ramos","40792","November","1",2.45
"2017","Planning Area 3.1","X Ramos","Ramos","40792","December","0",0
"2017","Planning Area 3.1","XI Penha","Brás de Pina","59222","January","4",6.75
"2017","Planning Area 3.1","XI Penha","Brás de Pina","59222","February","3",5.07
"2017","Planning Area 3.1","XI Penha","Brás de Pina","59222","March","8",13.51
"2017","Planning Area 3.1","XI Penha","Brás de Pina","59222","April","3",5.07
"2017","Planning Area 3.1","XI Penha","Brás de Pina","59222","May","3",5.07
"2017","Planning Area 3.1","XI Penha","Brás de Pina","59222","June","3",5.07
"2017","Planning Area 3.1","XI Penha","Brás de Pina","59222","July","0",0
"2017","Planning Area 3.1","XI Penha","Brás de Pina","59222","August","0",0
