"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Week","Cases"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","30","1"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","31","1"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","32","1"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","33","0"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","34","2"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","35","1"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","36","0"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","37","0"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","38","0"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","39","0"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","40","0"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","41","0"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","42","0"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","43","0"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","44","0"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","45","1"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","46","1"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","47","0"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","48","1"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","49","0"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","50","1"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","51","1"
"2016","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","52","1"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","1","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","2","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","3","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","4","2"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","5","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","6","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","7","1"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","8","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","9","1"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","10","2"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","11","1"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","12","1"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","13","1"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","14","1"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","15","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","16","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","17","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","18","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","19","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","20","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","21","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","22","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","23","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","24","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","25","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","26","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","27","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","28","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","29","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","30","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","31","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","32","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","33","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","34","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","35","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","36","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","37","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","38","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","39","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","40","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","41","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","42","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","43","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","44","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","45","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","46","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","47","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","48","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","49","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","50","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","51","0"
"2016","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","52","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","1","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","2","1"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","3","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","4","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","5","1"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","6","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","7","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","8","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","9","1"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","10","1"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","11","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","12","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","13","1"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","14","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","15","2"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","16","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","17","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","18","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","19","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","20","1"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","21","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","22","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","23","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","24","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","25","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","26","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","27","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","28","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","29","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","30","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","31","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","32","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","33","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","34","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","35","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","36","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","37","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","38","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","39","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","40","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","41","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","42","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","43","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","44","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","45","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","46","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","47","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","48","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","49","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","50","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","51","0"
"2016","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","52","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","1","6"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","2","4"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","3","1"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","4","8"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","5","7"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","6","7"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","7","5"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","8","7"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","9","2"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","10","2"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","11","4"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","12","8"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","13","10"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","14","5"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","15","12"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","16","10"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","17","12"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","18","4"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","19","3"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","20","1"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","21","5"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","22","3"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","23","2"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","24","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","25","3"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","26","2"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","27","3"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","28","2"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","29","1"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","30","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","31","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","32","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","33","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","34","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","35","1"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","36","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","37","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","38","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","39","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","40","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","41","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","42","3"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","43","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","44","1"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","45","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","46","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","47","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","48","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","49","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","50","0"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","51","1"
"2016","Planning Area 2.2","VIII Tijuca","Tijuca","163805","52","1"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","1","3"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","2","3"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","3","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","4","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","5","1"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","6","6"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","7","6"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","8","1"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","9","6"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","10","2"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","11","3"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","12","4"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","13","4"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","14","9"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","15","8"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","16","16"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","17","12"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","18","7"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","19","3"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","20","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","21","2"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","22","4"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","23","2"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","24","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","25","1"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","26","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","27","1"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","28","2"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","29","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","30","1"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","31","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","32","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","33","1"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","34","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","35","1"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","36","1"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","37","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","38","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","39","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","40","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","41","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","42","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","43","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","44","1"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","45","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","46","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","47","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","48","2"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","49","2"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","50","1"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","51","0"
"2016","Planning Area 3.1","X Ramos","Bonsucesso","18711","52","1"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","1","3"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","2","3"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","3","1"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","4","1"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","5","1"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","6","1"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","7","1"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","8","2"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","9","5"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","10","1"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","11","5"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","12","0"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","13","6"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","14","9"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","15","10"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","16","5"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","17","5"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","18","2"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","19","1"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","20","1"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","21","0"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","22","0"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","23","2"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","24","1"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","25","0"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","26","0"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","27","2"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","28","0"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","29","0"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","30","0"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","31","0"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","32","0"
"2016","Planning Area 3.1","X Ramos","Manguinhos","36160","33","0"
