"Year","State","Month","Cases","Incidence.Per.100000"
1995,"Baja California","August",0,0
1995,"Baja California Sur","August",0,8.58
1995,"Campeche","August",11,37.8
1995,"Coahuila","August",0,53.52
1995,"Colima","August",25,109.78
1995,"Chiapas","August",33,14.7
1995,"Chihuahua","August",0,0
1995,"Distrito Federal","August",0,0.06
1995,"Durango","August",0,4.48
1995,"Guanajuato","August",0,0
1995,"Guerrero","August",19,24.01
1995,"Hidalgo","August",0,0.85
1995,"Jalisco","August",11,1.9
1995,"México","August",0,0.03
1995,"Michoacán","August",12,1.53
1995,"Morelos","August",45,21.48
1995,"Nayarit","August",6,72.5
1995,"Nuevo León","August",1,34.16
1995,"Oaxaca","August",85,42.78
1995,"Puebla","August",0,0.4
1995,"Querétaro","August",0,0.08
1995,"Quintana Roo","August",0,1.19
1995,"SanLuis Potosí","August",240,141.96
1995,"Sinaloa","August",241,435.54
1995,"Sonora","August",0,1.42
1995,"Tabasco","August",58,39.68
1995,"Tamaulipas","August",1117,302.08
1995,"Tlaxcala","August",0,0
1995,"Veracruz","August",236,99.68
1995,"Yucatán","August",22,16.55
1995,"Zacatecas","August",0,0
1995,"Aguascalientes","September",0,0.12
1995,"Baja California","September",0,0
1995,"Baja California Sur","September",6,8.58
1995,"Campeche","September",7,37.8
1995,"Coahuila","September",31,53.52
1995,"Colima","September",98,109.78
1995,"Chiapas","September",151,14.7
1995,"Chihuahua","September",0,0
1995,"Distrito Federal","September",0,0.06
1995,"Durango","September",13,4.48
1995,"Guanajuato","September",0,0
1995,"Guerrero","September",51,24.01
1995,"Hidalgo","September",2,0.85
1995,"Jalisco","September",48,1.9
1995,"México","September",1,0.03
1995,"Michoacán","September",0,1.53
1995,"Morelos","September",40,21.48
1995,"Nayarit","September",126,72.5
1995,"Nuevo León","September",28,34.16
1995,"Oaxaca","September",269,42.78
1995,"Puebla","September",9,0.4
1995,"Querétaro","September",0,0.08
1995,"Quintana Roo","September",1,1.19
1995,"SanLuis Potosí","September",899,141.96
1995,"Sinaloa","September",4151,435.54
1995,"Sonora","September",5,1.42
1995,"Tabasco","September",167,39.68
1995,"Tamaulipas","September",1784,302.08
1995,"Tlaxcala","September",0,0
1995,"Veracruz","September",1552,99.68
1995,"Yucatán","September",46,16.55
1995,"Zacatecas","September",0,0
1995,"Aguascalientes","October",0,0.12
1995,"Baja California","October",0,0
1995,"Baja California Sur","October",8,8.58
1995,"Campeche","October",13,37.8
1995,"Coahuila","October",548,53.52
1995,"Colima","October",87,109.78
1995,"Chiapas","October",236,14.7
1995,"Chihuahua","October",0,0
1995,"Distrito Federal","October",1,0.06
1995,"Durango","October",51,4.48
1995,"Guanajuato","October",0,0
1995,"Guerrero","October",297,24.01
1995,"Hidalgo","October",12,0.85
1995,"Jalisco","October",54,1.9
1995,"México","October",0,0.03
1995,"Michoacán","October",12,1.53
1995,"Morelos","October",35,21.48
1995,"Nayarit","October",114,72.5
1995,"Nuevo León","October",486,34.16
1995,"Oaxaca","October",416,42.78
1995,"Puebla","October",7,0.4
1995,"Querétaro","October",0,0.08
1995,"Quintana Roo","October",0,1.19
1995,"SanLuis Potosí","October",1305,141.96
1995,"Sinaloa","October",5236,435.54
1995,"Sonora","October",24,1.42
1995,"Tabasco","October",108,39.68
1995,"Tamaulipas","October",2348,302.08
1995,"Tlaxcala","October",0,0
1995,"Veracruz","October",2976,99.68
1995,"Yucatán","October",18,16.55
1995,"Zacatecas","October",0,0
1995,"Aguascalientes","November",0,0.12
1995,"Baja California","November",0,0
1995,"Baja California Sur","November",8,8.58
1995,"Campeche","November",16,37.8
1995,"Coahuila","November",492,53.52
1995,"Colima","November",134,109.78
1995,"Chiapas","November",56,14.7
1995,"Chihuahua","November",0,0
1995,"Distrito Federal","November",0,0.06
1995,"Durango","November",0,4.48
1995,"Guanajuato","November",0,0
1995,"Guerrero","November",159,24.01
1995,"Hidalgo","November",1,0.85
1995,"Jalisco","November",4,1.9
1995,"México","November",2,0.03
1995,"Michoacán","November",24,1.53
1995,"Morelos","November",22,21.48
1995,"Nayarit","November",8,72.5
1995,"Nuevo León","November",586,34.16
1995,"Oaxaca","November",227,42.78
1995,"Puebla","November",0,0.4
1995,"Querétaro","November",0,0.08
1995,"Quintana Roo","November",1,1.19
1995,"SanLuis Potosí","November",200,141.96
1995,"Sinaloa","November",557,435.54
1995,"Sonora","November",0,1.42
1995,"Tabasco","November",188,39.68
1995,"Tamaulipas","November",1483,302.08
1995,"Tlaxcala","November",0,0
1995,"Veracruz","November",867,99.68
1995,"Yucatán","November",5,16.55
1995,"Zacatecas","November",0,0
1995,"Aguascalientes","December",0,0.12
1995,"Baja California","December",0,0
1995,"Baja California Sur","December",1,8.58
1995,"Campeche","December",63,37.8
1995,"Coahuila","December",95,53.52
1995,"Colima","December",35,109.78
1995,"Chiapas","December",3,14.7
1995,"Chihuahua","December",0,0
1995,"Distrito Federal","December",1,0.06
1995,"Durango","December",0,4.48
1995,"Guanajuato","December",0,0
1995,"Guerrero","December",8,24.01
1995,"Hidalgo","December",2,0.85
1995,"Jalisco","December",0,1.9
1995,"México","December",0,0.03
1995,"Michoacán","December",4,1.53
1995,"Morelos","December",17,21.48
1995,"Nayarit","December",5,72.5
1995,"Nuevo León","December",73,34.16
1995,"Oaxaca","December",104,42.78
1995,"Puebla","December",1,0.4
1995,"Querétaro","December",0,0.08
1995,"Quintana Roo","December",1,1.19
1995,"SanLuis Potosí","December",155,141.96
1995,"Sinaloa","December",83,435.54
1995,"Sonora","December",0,1.42
1995,"Tabasco","December",109,39.68
1995,"Tamaulipas","December",650,302.08
1995,"Tlaxcala","December",0,0
1995,"Veracruz","December",276,99.68
1995,"Yucatán","December",0,16.55
1995,"Zacatecas","December",0,0
1996,"Aguascalientes","January",0,0
1996,"Baja California","January",0,0
1996,"Baja California Sur","January",5,9.08
1996,"Campeche","January",5,29.12
1996,"Coahuila","January",4,24.48
1996,"Colima","January",55,635.33
1996,"Chiapas","January",10,10.99
1996,"Chihuahua","January",0,0.03
1996,"Distrito Federal","January",6,0.09
1996,"Durango","January",0,0
1996,"Guanajuato","January",0,0.07
1996,"Guerrero","January",11,7.51
1996,"Hidalgo","January",1,0.56
1996,"Jalisco","January",0,4.51
1996,"México","January",0,0.06
1996,"Michoacán","January",7,4.23
1996,"Morelos","January",18,11.13
1996,"Nayarit","January",1,58.41
1996,"Nuevo León","January",10,91.42
1996,"Oaxaca","January",49,15.44
1996,"Puebla","January",3,0.35
1996,"Querétaro","January",0,0
1996,"Quintana Roo","January",0,14.17
1996,"SanLuis Potosí","January",0,27.94
1996,"Sinaloa","January",11,38.5
1996,"Sonora","January",0,341.62
1996,"Tabasco","January",39,80.56
1996,"Tamaulipas","January",85,299.45
1996,"Tlaxcala","January",1,0.11
1996,"Veracruz","January",63,105.22
1996,"Yucatán","January",43,29.3
1996,"Zacatecas","January",0,0
1996,"Aguascalientes","February",0,0
1996,"Baja California","February",0,0
1996,"Baja California Sur","February",1,9.08
1996,"Campeche","February",1,29.12
1996,"Coahuila","February",0,24.48
1996,"Colima","February",41,635.33
1996,"Chiapas","February",12,10.99
1996,"Chihuahua","February",0,0.03
1996,"Distrito Federal","February",0,0.09
1996,"Durango","February",0,0
1996,"Guanajuato","February",0,0.07
1996,"Guerrero","February",12,7.51
1996,"Hidalgo","February",0,0.56
1996,"Jalisco","February",1,4.51
1996,"México","February",0,0.06
1996,"Michoacán","February",11,4.23
1996,"Morelos","February",1,11.13
1996,"Nayarit","February",1,58.41
1996,"Nuevo León","February",2,91.42
1996,"Oaxaca","February",19,15.44
1996,"Puebla","February",4,0.35
1996,"Querétaro","February",0,0
1996,"Quintana Roo","February",0,14.17
1996,"SanLuis Potosí","February",0,27.94
1996,"Sinaloa","February",19,38.5
1996,"Sonora","February",0,341.62
1996,"Tabasco","February",24,80.56
1996,"Tamaulipas","February",21,299.45
1996,"Tlaxcala","February",0,0.11
1996,"Veracruz","February",46,105.22
1996,"Yucatán","February",17,29.3
1996,"Zacatecas","February",0,0
1996,"Aguascalientes","March",0,0
1996,"Baja California","March",0,0
1996,"Baja California Sur","March",0,9.08
1996,"Campeche","March",1,29.12
1996,"Coahuila","March",0,24.48
1996,"Colima","March",41,635.33
1996,"Chiapas","March",15,10.99
1996,"Chihuahua","March",0,0.03
1996,"Distrito Federal","March",0,0.09
1996,"Durango","March",0,0
1996,"Guanajuato","March",0,0.07
1996,"Guerrero","March",12,7.51
1996,"Hidalgo","March",0,0.56
1996,"Jalisco","March",0,4.51
1996,"México","March",0,0.06
1996,"Michoacán","March",39,4.23
1996,"Morelos","March",6,11.13
1996,"Nayarit","March",2,58.41
1996,"Nuevo León","March",0,91.42
1996,"Oaxaca","March",10,15.44
1996,"Puebla","March",0,0.35
1996,"Querétaro","March",0,0
1996,"Quintana Roo","March",1,14.17
1996,"SanLuis Potosí","March",0,27.94
1996,"Sinaloa","March",10,38.5
1996,"Sonora","March",0,341.62
1996,"Tabasco","March",18,80.56
1996,"Tamaulipas","March",63,299.45
1996,"Tlaxcala","March",0,0.11
1996,"Veracruz","March",11,105.22
1996,"Yucatán","March",10,29.3
1996,"Zacatecas","March",0,0
1996,"Aguascalientes","April",0,0
1996,"Baja California","April",0,0
1996,"Baja California Sur","April",0,9.08
1996,"Campeche","April",3,29.12
1996,"Coahuila","April",1,24.48
1996,"Colima","April",22,635.33
1996,"Chiapas","April",27,10.99
1996,"Chihuahua","April",0,0.03
1996,"Distrito Federal","April",0,0.09
1996,"Durango","April",0,0
1996,"Guanajuato","April",0,0.07
1996,"Guerrero","April",11,7.51
1996,"Hidalgo","April",0,0.56
1996,"Jalisco","April",1,4.51
1996,"México","April",0,0.06
1996,"Michoacán","April",12,4.23
1996,"Morelos","April",7,11.13
1996,"Nayarit","April",4,58.41
1996,"Nuevo León","April",11,91.42
1996,"Oaxaca","April",10,15.44
1996,"Puebla","April",2,0.35
1996,"Querétaro","April",0,0
1996,"Quintana Roo","April",0,14.17
1996,"SanLuis Potosí","April",1,27.94
1996,"Sinaloa","April",8,38.5
1996,"Sonora","April",0,341.62
1996,"Tabasco","April",7,80.56
1996,"Tamaulipas","April",85,299.45
1996,"Tlaxcala","April",0,0.11
1996,"Veracruz","April",89,105.22
1996,"Yucatán","April",4,29.3
1996,"Zacatecas","April",0,0
1996,"Aguascalientes","May",0,0
1996,"Baja California","May",0,0
1996,"Baja California Sur","May",1,9.08
1996,"Campeche","May",5,29.12
1996,"Coahuila","May",0,24.48
1996,"Colima","May",22,635.33
1996,"Chiapas","May",44,10.99
1996,"Chihuahua","May",0,0.03
1996,"Distrito Federal","May",0,0.09
1996,"Durango","May",0,0
1996,"Guanajuato","May",0,0.07
1996,"Guerrero","May",5,7.51
1996,"Hidalgo","May",0,0.56
1996,"Jalisco","May",0,4.51
1996,"México","May",0,0.06
1996,"Michoacán","May",6,4.23
1996,"Morelos","May",17,11.13
1996,"Nayarit","May",0,58.41
1996,"Nuevo León","May",9,91.42
1996,"Oaxaca","May",14,15.44
1996,"Puebla","May",0,0.35
1996,"Querétaro","May",0,0
1996,"Quintana Roo","May",0,14.17
1996,"SanLuis Potosí","May",0,27.94
1996,"Sinaloa","May",6,38.5
1996,"Sonora","May",0,341.62
1996,"Tabasco","May",13,80.56
1996,"Tamaulipas","May",44,299.45
1996,"Tlaxcala","May",0,0.11
1996,"Veracruz","May",25,105.22
1996,"Yucatán","May",1,29.3
1996,"Zacatecas","May",0,0
1996,"Aguascalientes","June",0,0
1996,"Baja California","June",0,0
1996,"Baja California Sur","June",2,9.08
1996,"Campeche","June",12,29.12
1996,"Coahuila","June",7,24.48
1996,"Colima","June",60,635.33
1996,"Chiapas","June",50,10.99
1996,"Chihuahua","June",0,0.03
1996,"Distrito Federal","June",0,0.09
1996,"Durango","June",NA,0
1996,"Guanajuato","June",0,0.07
1996,"Guerrero","June",9,7.51
1996,"Hidalgo","June",0,0.56
1996,"Jalisco","June",0,4.51
1996,"México","June",0,0.06
1996,"Michoacán","June",0,4.23
1996,"Morelos","June",6,11.13
1996,"Nayarit","June",2,58.41
1996,"Nuevo León","June",14,91.42
1996,"Oaxaca","June",9,15.44
1996,"Puebla","June",0,0.35
1996,"Querétaro","June",0,0
1996,"Quintana Roo","June",0,14.17
1996,"SanLuis Potosí","June",1,27.94
1996,"Sinaloa","June",25,38.5
1996,"Sonora","June",0,341.62
1996,"Tabasco","June",38,80.56
1996,"Tamaulipas","June",100,299.45
1996,"Tlaxcala","June",0,0.11
1996,"Veracruz","June",29,105.22
1996,"Yucatán","June",4,29.3
1996,"Zacatecas","June",0,0
1996,"Aguascalientes","July",0,0
1996,"Baja California","July",0,0
1996,"Baja California Sur","July",2,9.08
1996,"Campeche","July",14,29.12
1996,"Coahuila","July",1,24.48
1996,"Colima","July",154,635.33
1996,"Chiapas","July",27,10.99
1996,"Chihuahua","July",0,0.03
1996,"Distrito Federal","July",0,0.09
1996,"Durango","July",0,0
1996,"Guanajuato","July",1,0.07
1996,"Guerrero","July",10,7.51
1996,"Hidalgo","July",0,0.56
1996,"Jalisco","July",0,4.51
1996,"México","July",2,0.06
1996,"Michoacán","July",1,4.23
1996,"Morelos","July",6,11.13
1996,"Nayarit","July",7,58.41
1996,"Nuevo León","July",1,91.42
1996,"Oaxaca","July",25,15.44
1996,"Puebla","July",0,0.35
1996,"Querétaro","July",0,0
1996,"Quintana Roo","July",0,14.17
1996,"SanLuis Potosí","July",1,27.94
1996,"Sinaloa","July",69,38.5
1996,"Sonora","July",0,341.62
1996,"Tabasco","July",72,80.56
1996,"Tamaulipas","July",195,299.45
1996,"Tlaxcala","July",0,0.11
1996,"Veracruz","July",80,105.22
1996,"Yucatán","July",1,29.3
1996,"Zacatecas","July",0,0
1996,"Aguascalientes","August",0,0
1996,"Baja California","August",0,0
1996,"Baja California Sur","August",3,9.08
1996,"Campeche","August",6,29.12
1996,"Coahuila","August",5,24.48
1996,"Colima","August",297,635.33
1996,"Chiapas","August",17,10.99
1996,"Chihuahua","August",0,0.03
1996,"Distrito Federal","August",0,0.09
1996,"Durango","August",NA,0
1996,"Guanajuato","August",2,0.07
1996,"Guerrero","August",8,7.51
1996,"Hidalgo","August",0,0.56
1996,"Jalisco","August",0,4.51
1996,"México","August",0,0.06
1996,"Michoacán","August",16,4.23
1996,"Morelos","August",41,11.13
1996,"Nayarit","August",24,58.41
1996,"Nuevo León","August",17,91.42
1996,"Oaxaca","August",172,15.44
1996,"Puebla","August",0,0.35
1996,"Querétaro","August",0,0
1996,"Quintana Roo","August",0,14.17
1996,"SanLuis Potosí","August",3,27.94
1996,"Sinaloa","August",104,38.5
1996,"Sonora","August",73,341.62
1996,"Tabasco","August",62,80.56
1996,"Tamaulipas","August",225,299.45
1996,"Tlaxcala","August",0,0.11
1996,"Veracruz","August",1382,105.22
1996,"Yucatán","August",13,29.3
1996,"Zacatecas","August",0,0
1996,"Aguascalientes","September",0,0
1996,"Baja California","September",0,0
1996,"Baja California Sur","September",8,9.08
1996,"Campeche","September",42,29.12
1996,"Coahuila","September",131,24.48
1996,"Colima","September",524,635.33
1996,"Chiapas","September",69,10.99
1996,"Chihuahua","September",1,0.03
1996,"Distrito Federal","September",0,0.09
1996,"Durango","September",0,0
1996,"Guanajuato","September",0,0.07
1996,"Guerrero","September",47,7.51
1996,"Hidalgo","September",1,0.56
1996,"Jalisco","September",6,4.51
1996,"México","September",6,0.06
1996,"Michoacán","September",6,4.23
1996,"Morelos","September",12,11.13
1996,"Nayarit","September",31,58.41
1996,"Nuevo León","September",252,91.42
1996,"Oaxaca","September",85,15.44
1996,"Puebla","September",2,0.35
1996,"Querétaro","September",0,0
1996,"Quintana Roo","September",22,14.17
1996,"SanLuis Potosí","September",17,27.94
1996,"Sinaloa","September",131,38.5
1996,"Sonora","September",924,341.62
1996,"Tabasco","September",430,80.56
1996,"Tamaulipas","September",2130,299.45
1996,"Tlaxcala","September",0,0.11
1996,"Veracruz","September",3009,105.22
1996,"Yucatán","September",62,29.3
1996,"Zacatecas","September",0,0
1996,"Aguascalientes","October",0,0
1996,"Baja California","October",0,0
1996,"Baja California Sur","October",8,9.08
1996,"Campeche","October",29,29.12
1996,"Coahuila","October",276,24.48
1996,"Colima","October",1049,635.33
1996,"Chiapas","October",78,10.99
1996,"Chihuahua","October",0,0.03
1996,"Distrito Federal","October",0,0.09
1996,"Durango","October",0,0
1996,"Guanajuato","October",0,0.07
1996,"Guerrero","October",62,7.51
1996,"Hidalgo","October",5,0.56
1996,"Jalisco","October",69,4.51
1996,"México","October",0,0.06
1996,"Michoacán","October",25,4.23
1996,"Morelos","October",12,11.13
1996,"Nayarit","October",421,58.41
1996,"Nuevo León","October",1599,91.42
1996,"Oaxaca","October",76,15.44
1996,"Puebla","October",4,0.35
1996,"Querétaro","October",0,0
1996,"Quintana Roo","October",36,14.17
1996,"SanLuis Potosí","October",341,27.94
1996,"Sinaloa","October",438,38.5
1996,"Sonora","October",5431,341.62
1996,"Tabasco","October",462,80.56
1996,"Tamaulipas","October",3427,299.45
1996,"Tlaxcala","October",0,0.11
1996,"Veracruz","October",1920,105.22
1996,"Yucatán","October",134,29.3
1996,"Zacatecas","October",0,0
1996,"Aguascalientes","November",0,0
1996,"Baja California","November",0,0
1996,"Baja California Sur","November",4,9.08
1996,"Campeche","November",51,29.12
1996,"Coahuila","November",102,24.48
1996,"Colima","November",626,635.33
1996,"Chiapas","November",49,10.99
1996,"Chihuahua","November",0,0.03
1996,"Distrito Federal","November",0,0.09
1996,"Durango","November",0,0
1996,"Guanajuato","November",0,0.07
1996,"Guerrero","November",20,7.51
1996,"Hidalgo","November",5,0.56
1996,"Jalisco","November",165,4.51
1996,"México","November",0,0.06
1996,"Michoacán","November",31,4.23
1996,"Morelos","November",27,11.13
1996,"Nayarit","November",28,58.41
1996,"Nuevo León","November",1146,91.42
1996,"Oaxaca","November",35,15.44
1996,"Puebla","November",0,0.35
1996,"Querétaro","November",0,0
1996,"Quintana Roo","November",38,14.17
1996,"SanLuis Potosí","November",261,27.94
1996,"Sinaloa","November",101,38.5
1996,"Sonora","November",690,341.62
1996,"Tabasco","November",173,80.56
1996,"Tamaulipas","November",1038,299.45
1996,"Tlaxcala","November",0,0.11
1996,"Veracruz","November",612,105.22
1996,"Yucatán","November",113,29.3
1996,"Zacatecas","November",0,0
1996,"Aguascalientes","December",0,0
1996,"Baja California","December",0,0
1996,"Baja California Sur","December",2,9.08
1996,"Campeche","December",19,29.12
1996,"Coahuila","December",15,24.48
1996,"Colima","December",161,635.33
1996,"Chiapas","December",16,10.99
1996,"Chihuahua","December",0,0.03
1996,"Distrito Federal","December",1,0.09
1996,"Durango","December",0,0
1996,"Guanajuato","December",0,0.07
1996,"Guerrero","December",11,7.51
1996,"Hidalgo","December",0,0.56
1996,"Jalisco","December",42,4.51
1996,"México","December",0,0.06
1996,"Michoacán","December",10,4.23
1996,"Morelos","December",3,11.13
1996,"Nayarit","December",3,58.41
1996,"Nuevo León","December",160,91.42
1996,"Oaxaca","December",24,15.44
1996,"Puebla","December",2,0.35
1996,"Querétaro","December",0,0
1996,"Quintana Roo","December",3,14.17
1996,"SanLuis Potosí","December",4,27.94
1996,"Sinaloa","December",7,38.5
1996,"Sonora","December",8,341.62
1996,"Tabasco","December",56,80.56
1996,"Tamaulipas","December",237,299.45
1996,"Tlaxcala","December",0,0.11
1996,"Veracruz","December",162,105.22
1996,"Yucatán","December",48,29.3
1996,"Zacatecas","December",0,0
1997,"Aguascalientes","January",0,0
1997,"Baja California","January",0,0
1997,"Baja California Sur","January",5,385.17
1997,"Campeche","January",14,756.37
1997,"Coahuila","January",4,5.38
1997,"Colima","January",71,911.46
1997,"Chiapas","January",12,26.66
1997,"Chihuahua","January",0,0
1997,"Distrito Federal","January",0,0.12
1997,"Durango","January",0,35.91
